Feature,Coefficient,Abs_Coefficient
cat__Primary_production_company_Big Idea Productions,-0.06750187751798495,0.06750187751798495
cat__Primary_production_company_Insight Productions,-0.06696973120766433,0.06696973120766433
cat__Primary_production_company_Corazón International,-0.06647951205782285,0.06647951205782285
cat__Primary_production_company_Rigel Entertainment,-0.06591447312341579,0.06591447312341579
cat__Primary_production_company_Cineplex-Odeon Films,-0.06577293850458794,0.06577293850458794
cat__Primary_production_company_Parker Film Company,-0.06528881861931382,0.06528881861931382
cat__Primary_production_company_Bill Plympton Studios,-0.065079941983626,0.065079941983626
cat__Primary_production_company_Triumphant Pictures,-0.06485032110842355,0.06485032110842355
cat__Primary_production_company_Society Entertainment,-0.06356475280091153,0.06356475280091153
cat__Primary_production_company_Making Movies,-0.06345912984669064,0.06345912984669064
cat__Primary_production_company_Nero Films,-0.06306912307521745,0.06306912307521745
cat__Primary_production_company_Cracking the Earth Films,-0.06295968442711695,0.06295968442711695
cat__Primary_genre_Thriller,0.06268002913285298,0.06268002913285298
cat__Primary_production_company_Feature Film Project,-0.06239583202487597,0.06239583202487597
"cat__Primary_production_company_Kennedy/Marshall Company, The",0.06152503851513107,0.06152503851513107
cat__Primary_production_company_Greek Film Center,-0.061443937552340844,0.061443937552340844
cat__Primary_production_company_Rapid Heart Pictures,-0.05991559532465202,0.05991559532465202
cat__Primary_production_company_Alliance Atlantis Communications,0.059228025032096815,0.059228025032096815
cat__Primary_production_company_Younggu-Art Movies,0.05907497728774552,0.05907497728774552
cat__Primary_production_company_Motion Picture Corporation of America,0.0583339645101632,0.0583339645101632
cat__Primary_production_company_Intermedia Films,-0.058309454496879215,0.058309454496879215
cat__Primary_production_country_Indonesia,-0.05814924826026979,0.05814924826026979
cat__Primary_production_country_Iceland,0.05790930228185264,0.05790930228185264
cat__Primary_production_company_Killer Films,0.055356807674676475,0.055356807674676475
cat__Primary_production_company_First Floor Features,-0.05511981408048313,0.05511981408048313
cat__Primary_production_company_Independence Day Productions,-0.05442282201259646,0.05442282201259646
cat__Primary_production_company_Zelko Films,-0.05395400413166274,0.05395400413166274
cat__Primary_production_country_Algeria,-0.05395400413166274,0.05395400413166274
cat__Primary_production_company_Maipo Film- og TV Produksjon,-0.05380317319330374,0.05380317319330374
cat__Primary_genre_Comedy,-0.053690314194023904,0.053690314194023904
cat__Primary_production_company_kNow Productions,-0.05356098671597835,0.05356098671597835
cat__Primary_production_company_Warner Bros. Animation,0.053400395696521705,0.053400395696521705
cat__Primary_production_company_Hyde Park Films,0.053102007597171645,0.053102007597171645
cat__Primary_production_company_Gracie Films,-0.052644970083297264,0.052644970083297264
cat__Primary_production_country_Austria,-0.05179028580646849,0.05179028580646849
cat__Primary_production_country_South Korea,0.050702493590588545,0.050702493590588545
cat__Primary_production_company_Tim Burton Productions,0.05049010884146863,0.05049010884146863
cat__Primary_production_country_Slovenia,-0.05033813918405637,0.05033813918405637
cat__Primary_production_company_Perfo Production,-0.05033813918405637,0.05033813918405637
cat__Primary_production_company_Brillstein-Grey Entertainment,-0.050047019614786935,0.050047019614786935
cat__Primary_production_company_Fandango,-0.048836917551182656,0.048836917551182656
cat__Primary_production_company_Les Films d'Ici,-0.04883622848285168,0.04883622848285168
cat__Primary_production_company_Irish Dreamtime,-0.04761818491409879,0.04761818491409879
cat__Primary_production_company_Tandem Pictures,-0.0474314984177057,0.0474314984177057
cat__Primary_production_company_Mikona Productions GmbH & Co. KG,0.04657027722441719,0.04657027722441719
cat__Primary_production_company_Nordic Film,-0.04623319038653994,0.04623319038653994
cat__Primary_production_company_Pacific Data Images (PDI),0.04416992149140058,0.04416992149140058
cat__Primary_production_company_Fidélité Productions,-0.043947312813359715,0.043947312813359715
cat__Primary_production_company_Hubert Bals Fund,-0.04393495508105057,0.04393495508105057
cat__Primary_production_country_Afghanistan,-0.04393495508105057,0.04393495508105057
cat__Primary_production_company_Jafar Panahi Film Productions,-0.043830305573927794,0.043830305573927794
cat__Primary_production_company_Rhombus Media,-0.04246598666286258,0.04246598666286258
cat__Primary_production_company_Evenstar Films,-0.04137355048675876,0.04137355048675876
cat__Primary_production_company_Double Feature Films,-0.04100248075342001,0.04100248075342001
cat__Primary_production_country_Guadaloupe,-0.04064010499035713,0.04064010499035713
cat__Primary_production_company_France Télévision,-0.04064010499035713,0.04064010499035713
cat__Primary_production_company_Filmhuset Gruppen,-0.040183526119222115,0.040183526119222115
cat__Primary_genre_Animation,0.03987898950731892,0.03987898950731892
cat__Primary_production_company_Warner Bros. Home Video,-0.039107605653267215,0.039107605653267215
cat__Primary_production_company_Max TV,-0.03859350903669984,0.03859350903669984
cat__Primary_production_company_Alliance Films,-0.03830609784827221,0.03830609784827221
cat__Primary_production_company_Cinematograph AB,-0.0372513393754165,0.0372513393754165
cat__Primary_production_country_Ecuador,-0.03465592496797534,0.03465592496797534
cat__Primary_production_company_Odyssey Entertainment,0.033830622160510346,0.033830622160510346
cat__Primary_production_company_Jersey Films,0.033742679428028735,0.033742679428028735
cat__Primary_production_company_David Foster Productions,0.03242003036509771,0.03242003036509771
cat__Primary_production_company_3D Entertainment,-0.032270710172034596,0.032270710172034596
cat__Primary_production_company_Code Productions,-0.031080143225757723,0.031080143225757723
cat__Primary_production_company_Hawk Films,0.02943677205114927,0.02943677205114927
cat__Primary_production_company_1492 Pictures,0.027485975828305066,0.027485975828305066
cat__Primary_production_company_Constantin Film Produktion,-0.026247647128265838,0.026247647128265838
cat__Primary_production_company_Limited Edition Productions Inc.,0.026009174563588856,0.026009174563588856
cat__Primary_production_company_Danish Film Institute,-0.025101462601972865,0.025101462601972865
cat__Primary_production_company_Sony Pictures Animation,0.024284855024360626,0.024284855024360626
cat__Primary_production_country_Bahamas,0.021956186764801197,0.021956186764801197
cat__Primary_production_company_Gébéka Films,-0.02122704476086466,0.02122704476086466
cat__Primary_production_company_Constantin Film,0.020636392683632862,0.020636392683632862
cat__Primary_production_company_Nu Image Films,-0.01973206101235126,0.01973206101235126
cat__Primary_production_company_Cheap and Dirty Productions Inc.,-0.018962612260760753,0.018962612260760753
cat__Primary_production_company_Duck Farm Films,-0.018713506751324764,0.018713506751324764
cat__Primary_production_country_Pakistan,-0.01830380828963754,0.01830380828963754
cat__Primary_production_company_Les Films du Poisson,-0.01765762943515481,0.01765762943515481
cat__Primary_production_company_Himenóptero,0.01721088061806501,0.01721088061806501
cat__Primary_production_company_Heavy Duty Entertainment,-0.016664049648434383,0.016664049648434383
num__Primary_actor_is_frequent,-0.016556819407105322,0.016556819407105322
cat__Primary_production_company_Phoenix Pictures,0.015451424011315348,0.015451424011315348
cat__Primary_production_company_Copacetic Pictures,-0.014728867147997824,0.014728867147997824
cat__Primary_production_company_Lions Gate,0.014211175043489706,0.014211175043489706
cat__Primary_production_company_Filmacres,-0.014172464016178735,0.014172464016178735
cat__Primary_production_country_Guyana,-0.013990244857141471,0.013990244857141471
cat__Primary_production_company_Team Awesome Films,-0.013950768683135285,0.013950768683135285
cat__Primary_production_country_Dominican Republic,-0.01375059415212574,0.01375059415212574
cat__Primary_production_company_Big Talk Productions,0.013624683277515526,0.013624683277515526
cat__Primary_production_company_One Race Films,0.01354514429289357,0.01354514429289357
cat__Primary_production_company_Grindstone Entertainment Group,-0.013485051956524448,0.013485051956524448
cat__Primary_production_country_Canada,-0.012764634807469831,0.012764634807469831
cat__Primary_production_company_2929 Productions,0.012573936567265177,0.012573936567265177
cat__Primary_genre_Mystery,-0.01251171063935828,0.01251171063935828
cat__Primary_production_company_Millennium Films,0.012198794895849343,0.012198794895849343
cat__Primary_production_company_Dark Castle Entertainment,-0.011562571724766192,0.011562571724766192
cat__Primary_production_company_21st Century Film Production,-0.009447085965148126,0.009447085965148126
cat__Primary_production_company_Media Rights Capital,0.008576409880764954,0.008576409880764954
cat__Primary_production_company_Castle Rock Entertainment,-0.008362983985589175,0.008362983985589175
cat__Primary_production_company_Lightstorm Entertainment,0.006140784836126984,0.006140784836126984
cat__Primary_production_country_Kenya,-0.00518472673616867,0.00518472673616867
cat__Primary_production_company_Anarchos Productions,0.005031120047687432,0.005031120047687432
cat__Primary_production_company_Marvel Studios,0.003104785490638389,0.003104785490638389
cat__Primary_production_country_Russia,-0.0017973369843371164,0.0017973369843371164
cat__Primary_production_company_Walt Disney Animation Studios,0.0011132312521292096,0.0011132312521292096
"cat__Primary_production_company_Todman, Simon, LeMasters Productions",0.00019560583525014475,0.00019560583525014475
cat__Primary_production_company_Patalex IV Productions Limited,0.00013598920550411686,0.00013598920550411686
cat__Primary_production_company_Mid Atlantic Films,0.00010606847955604149,0.00010606847955604149
